Arousal,Compound,Dominance,Flair,POS nlkt,POS spcy,POS stza,Stanza,Subjectivity,Valence,category,word
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,babysitting
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,longday
0.82,0.6,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,bff
0.82,0.0,0.79,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.98,friendly,brings
0.82,-0.44,0.79,NEGATIVE,VERB,NOUN,NOUN,1.0,0.0,0.98,friendly,mourning
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,coaster
0.82,-0.25,0.79,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.98,friendly,darkness
0.82,0.0,0.79,POSITIVE,ADJ,ADJ,NOUN,2.0,0.0,0.98,friendly,organic
0.82,0.0,0.79,POSITIVE,VERB,NOUN,NOUN,1.0,0.0,0.98,friendly,wrapping
0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,begun
0.82,0.36,0.79,POSITIVE,NOUN,VERB,VERB,2.0,0.0,0.98,friendly,thank
0.82,0.0,0.79,NEGATIVE,ADJ,ADJ,ADJ,1.0,0.5,0.98,friendly,ordinary
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,todd
0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,believing
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,addition
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,0.0,0.0,0.98,friendly,lust
0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,boy
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.98,friendly,followback
0.82,-0.08,0.79,POSITIVE,NOUN,PROPN,ADJ,2.0,0.0,0.98,friendly,bittersweet
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,savannah
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,lumineers
0.82,0.0,0.79,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.98,friendly,unconditional
0.82,0.65,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,euphoria
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,si
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,resistance
0.82,0.0,0.79,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,separated
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,ch
0.82,0.0,0.79,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.98,friendly,waved
0.82,0.51,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,positivity
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,2.0,0.0,0.98,friendly,shine
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,aunts
0.82,0.0,0.79,POSITIVE,VERB,NOUN,NOUN,1.0,0.0,0.98,friendly,evening
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,friendly,babysit
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,kaylee
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,tide
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,chi
0.82,-0.38,0.79,NEGATIVE,VERB,VERB,NOUN,0.0,0.0,0.98,friendly,sobbing
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.98,friendly,thankyoulord
0.82,0.0,0.79,NEGATIVE,ADJ,PROPN,NOUN,1.0,0.0,0.98,friendly,nest
0.82,0.0,0.79,NEGATIVE,ADJ,PROPN,ADJ,1.0,0.0,0.98,friendly,anonymous
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,fashion
0.82,0.36,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.5,0.98,friendly,greater
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,niece
0.82,0.0,0.79,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.98,friendly,heading
0.82,0.0,0.79,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.98,friendly,seek
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,author
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,friendly,playlist
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,gandhi
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,friendly,nephew
0.82,0.0,0.79,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.98,friendly,resting
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,friendly,claus
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,VERB,1.0,0.0,0.98,friendly,equals
0.82,0.0,0.79,NEGATIVE,VERB,VERB,ADJ,0.0,0.0,0.98,friendly,spoiled
0.82,0.0,0.79,POSITIVE,ADV,PROPN,PROPN,1.0,0.0,0.98,friendly,sally
0.82,0.42,0.79,POSITIVE,NOUN,PROPN,ADJ,2.0,0.0,0.98,happy,genial
0.82,0.46,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,passion
0.82,0.46,0.79,POSITIVE,VERB,VERB,NOUN,2.0,0.0,0.98,happy,smiling
0.82,0.36,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.1,0.98,happy,smile
0.82,0.53,0.79,POSITIVE,NOUN,PROPN,ADJ,2.0,0.85,0.98,happy,passionate
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,visitor
0.82,0.65,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.98,happy,sweetheart
0.82,0.0,0.79,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.98,happy,present
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,happy,swim
0.82,0.49,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,happy,succeeding
0.82,0.0,0.79,POSITIVE,ADJ,PROPN,ADJ,1.0,0.0,0.98,happy,fraternal
0.82,0.49,0.79,POSITIVE,VERB,VERB,VERB,2.0,0.0,0.98,happy,succeed
0.82,0.59,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.95,0.98,happy,successful
0.82,0.57,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,success
0.82,0.61,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.88,0.98,happy,outstanding
0.82,0.51,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.98,happy,generous
0.82,0.4,0.79,POSITIVE,VERB,VERB,NOUN,2.0,0.0,0.98,happy,liking
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,procession
0.82,0.49,0.79,POSITIVE,VERB,VERB,VERB,2.0,0.0,0.98,happy,inspired
0.82,0.44,0.79,POSITIVE,ADV,ADV,ADV,1.0,0.8,0.98,happy,freely
0.82,0.53,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,inspiration
0.82,0.64,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,freedom
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,gem
0.82,0.53,0.79,POSITIVE,ADJ,PROPN,ADJ,2.0,0.0,0.98,happy,visionary
0.82,0.57,0.79,POSITIVE,NOUN,PROPN,VERB,2.0,0.0,0.98,happy,inspire
0.82,0.49,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,sweets
0.82,0.51,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,generosity
0.82,0.57,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,reward
0.82,0.0,0.79,POSITIVE,ADV,ADV,ADJ,1.0,0.0,0.98,happy,princely
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,superstar
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,volunteer
0.82,0.48,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,intelligence
0.82,0.44,0.79,POSITIVE,NOUN,PROPN,VERB,2.0,0.0,0.98,happy,fulfill
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,fulfillment
0.82,0.49,0.79,POSITIVE,ADV,ADJ,ADV,2.0,1.0,0.98,happy,pretty
0.82,0.08,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,1.0,0.98,happy,intense
0.82,0.51,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.2,0.98,happy,fun
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,happy,rekindle
0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.98,happy,wages
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,happy,superman
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,happy,prevail
0.82,0.05,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,supremacy
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,priesthood
0.82,0.34,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,pride
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,vow
0.82,0.53,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,happy,gain
0.82,0.27,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,surprise
0.82,0.59,0.79,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.98,happy,rejoicing
0.82,0.44,0.79,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.98,happy,rejoice
0.82,0.27,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,supporter
0.82,0.0,0.79,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.98,happy,voluptuous
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,leisure
0.82,0.0,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,0.75,0.98,happy,vivid
0.82,0.42,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.98,happy,vivacious
0.82,0.25,0.79,NEGATIVE,NOUN,ADJ,ADJ,1.0,0.0,0.98,happy,frisky
0.82,0.0,0.79,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,happy,frolic
0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,happy,legalized
0.82,0.0,0.79,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.98,happy,rhythmical
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,happy,paragon
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,vote
0.82,0.49,0.79,POSITIVE,ADV,ADJ,ADJ,2.0,0.5,0.98,happy,friendly
0.82,0.44,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,friendship
0.82,0.46,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,0.65,0.98,happy,sweet
0.82,0.49,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,friend
0.82,0.44,0.79,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.98,happy,privileged
0.82,0.46,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.98,happy,friendliness
0.82,0.0,0.79,POSITIVE,NOUN,ADJ,NOUN,1.0,0.0,0.98,happy,preservative
0.82,0.32,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,vitality
0.82,0.42,0.79,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.98,happy,sunny
0.82,0.0,0.79,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.98,happy,liberate
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,ribbon
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,liberation
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,garden
0.82,0.49,0.79,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.98,happy,sunshine
0.82,0.53,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,liberty
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,happy,sun
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,prestige
0.82,0.57,0.79,POSITIVE,NOUN,PROPN,ADJ,2.0,0.0,0.98,happy,overjoyed
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.23,0.98,happy,parade
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,happy,presto
0.82,0.0,0.79,POSITIVE,ADV,ADV,ADV,1.0,1.0,0.98,happy,finally
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,spaniel
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,star
0.82,0.53,0.79,POSITIVE,VERB,VERB,NOUN,2.0,0.75,0.98,happy,winning
0.82,0.59,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,winner
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,picnic
0.82,0.0,0.79,POSITIVE,VERB,PROPN,ADJ,1.0,0.0,0.98,happy,kindred
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,starry
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,jackpot
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,happy,spa
0.82,0.38,0.79,POSITIVE,NOUN,PROPN,ADJ,2.0,0.0,0.98,happy,picturesque
0.82,0.53,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.9,0.98,happy,kind
0.82,0.48,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,fiesta
0.82,0.42,0.79,POSITIVE,NOUN,VERB,NOUN,1.0,0.0,0.98,happy,sparkle
0.82,0.54,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,winnings
0.82,0.0,0.79,POSITIVE,NOUN,ADJ,ADJ,1.0,0.0,0.98,happy,restorative
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.98,happy,reproductive
0.82,0.0,0.79,POSITIVE,NOUN,ADJ,NOUN,2.0,0.5,0.98,happy,fitting
0.82,0.0,0.79,POSITIVE,ADJ,PROPN,ADJ,1.0,0.4,0.98,happy,young
0.82,0.0,0.79,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.98,happy,possess
0.82,0.13,0.79,POSITIVE,VERB,PROPN,NOUN,1.0,0.0,0.98,happy,yearning
0.82,0.42,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,kiss
0.82,0.0,0.79,POSITIVE,VERB,PROPN,NOUN,1.0,0.0,0.98,happy,kitten
0.82,0.4,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.57,0.98,happy,special
0.82,0.0,0.79,POSITIVE,NOUN,ADJ,NOUN,1.0,0.0,0.98,happy,firstborn
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,soundness
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,fidelity
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,feat
0.82,0.3,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,worship
0.82,0.61,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.98,happy,splendor
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,playground
0.82,0.13,0.79,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.98,happy,feeling
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,playhouse
0.82,0.13,0.79,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,joker
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,pledge
0.82,0.51,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,0.97,0.98,happy,pleasant
0.82,0.44,0.79,POSITIVE,ADJ,PROPN,ADJ,2.0,1.0,0.98,happy,pleased
0.82,0.53,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.98,happy,pleasurable
0.82,0.59,0.79,POSITIVE,NOUN,PROPN,ADJ,2.0,1.0,0.98,happy,splendid
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,happy,jubilee
0.82,0.61,0.79,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.98,happy,jubilant
0.82,0.46,0.79,POSITIVE,NOUN,ADJ,NOUN,2.0,1.0,0.98,happy,favorite
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,happy,jump
0.82,0.44,0.79,POSITIVE,NOUN,PROPN,ADJ,2.0,0.0,0.98,happy,jovial
0.82,0.48,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.98,happy,favorable
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,journey
0.82,0.6,0.79,POSITIVE,ADV,ADV,ADV,2.0,1.0,0.98,happy,wonderfully
0.82,0.62,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.98,happy,joyous
0.82,0.6,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,0.0,0.98,happy,joyful
0.82,0.59,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.2,0.98,happy,joy
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,spirits
0.82,0.44,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,0.0,0.98,happy,playful
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,felicity
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,jest
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,ADJ,1.0,0.0,0.98,happy,resplendent
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,respite
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,fete
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,fervor
0.82,0.46,0.79,POSITIVE,ADJ,PROPN,ADJ,1.0,0.0,0.98,happy,festive
0.82,0.49,0.79,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.98,happy,festival
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,spouse
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,resources
0.82,0.57,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,1.0,0.98,happy,wonderful
0.82,0.48,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,respect
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,ADJ,2.0,1.0,0.98,happy,witty
0.82,0.51,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,rescue
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,retirement
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,forefathers
0.82,0.57,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,1.0,0.98,happy,precious
0.82,0.49,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,0.5,0.98,happy,peaceful
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.98,happy,reverend
0.82,0.49,0.79,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.98,happy,strengthening
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,food
0.82,0.34,0.79,POSITIVE,VERB,VERB,VERB,2.0,0.0,0.98,happy,welcomed
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,reverence
0.82,0.54,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,fondness
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,football
0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,weight
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,reverie
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,fortitude
0.82,0.0,0.79,POSITIVE,ADV,ADV,ADV,1.0,0.6,0.98,happy,intimately
0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,sublimation
0.82,0.0,0.79,POSITIVE,NOUN,ADJ,ADJ,1.0,0.6,0.98,happy,intimate
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,pastor
0.82,0.0,0.79,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.98,happy,found
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,pastry
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,fortune
0.82,0.56,0.79,POSITIVE,NOUN,PROPN,VERB,2.0,0.1,0.98,happy,laugh
0.82,-0.1,0.79,NEGATIVE,NOUN,VERB,VERB,1.0,0.0,0.98,happy,pay
0.82,0.54,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,peace
0.82,0.56,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.75,0.98,happy,remarkable
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,laurels
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,revival
0.82,0.49,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,laughter
0.82,0.49,0.79,POSITIVE,VERB,VERB,NOUN,2.0,0.0,0.98,happy,laughing
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,0.0,0.0,0.98,happy,remedy
0.82,0.49,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,wealth
0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,labor
0.82,0.0,0.79,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,whiteness
0.82,0.0,0.79,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.98,happy,repay
0.82,0.0,0.79,POSITIVE,ADJ,PROPN,ADJ,1.0,0.0,0.98,happy,white
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,happy,flirt
0.82,0.0,0.79,NEGATIVE,NOUN,PROPN,NOUN,2.0,0.0,0.98,happy,zeal
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,sterling
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,youth
0.82,0.32,0.79,POSITIVE,VERB,ADJ,ADJ,1.0,0.0,0.98,happy,soothing
0.82,0.13,0.79,NEGATIVE,ADJ,ADJ,ADJ,1.0,0.0,0.98,happy,zealous
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,sonnet
0.82,0.0,0.79,POSITIVE,NOUN,X,NOUN,1.0,0.0,0.98,happy,zest
0.82,0.51,0.79,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,kudos
0.82,0.32,0.79,POSITIVE,VERB,ADJ,ADJ,2.0,0.0,0.98,happy,flattering
0.82,0.0,0.79,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.98,happy,sonorous
0.82,0.57,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,perfection
0.82,0.56,0.79,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.98,happy,praise
0.82,0.49,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,happy,praised
0.82,0.57,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,1.0,0.98,happy,perfect
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,happy,revels
0.82,0.0,0.79,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.98,happy,practiced
0.82,0.0,0.79,POSITIVE,ADV,PROPN,PROPN,1.0,0.0,0.98,happy,revere
0.82,0.56,0.79,POSITIVE,NOUN,ADJ,ADJ,2.0,0.0,0.98,happy,praiseworthy
0.82,0.32,0.79,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.98,happy,pray
0.82,0.42,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,1.0,0.98,happy,powerful
0.82,0.32,0.79,POSITIVE,VERB,VERB,VERB,2.0,0.0,0.98,happy,inviting
0.82,0.0,0.79,POSITIVE,NOUN,X,NOUN,1.0,0.0,0.98,happy,whim
0.82,0.0,0.79,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.98,happy,lamb
0.82,0.15,0.79,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.98,happy,invite
0.82,0.0,0.79,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.98,happy,renovation
0.82,0.0,0.79,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.98,happy,revel
0.82,0.08,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.5,0.98,happy,whimsical
0.82,0.53,0.79,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.98,happy,virtuous
